Building_ID,area_m2,estimated_tax_euro,source_file
149,426.4000000002963,362.44000000025187,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
150,79.21000000007099,67.32850000006034,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
151,52.640000001512234,44.7440000012854,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
152,41.790000001488906,35.52150000126557,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
153,22.29999999896973,18.954999999124272,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
154,31.909999999139696,27.12349999926874,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
155,144.22999999960177,122.5954999996615,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
156,122.01999999908851,103.71699999922524,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
157,258.8499999997382,220.02249999977747,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
158,210.11000000007695,178.5935000000654,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
159,773.5300000008066,657.5005000006855,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
160,266.6700000003575,226.66950000030388,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
161,85.82999999988108,72.95549999989892,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
162,1221.449999999957,1038.2324999999635,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
163,248.10999999945403,210.89349999953592,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
164,839.0299999998009,713.1754999998308,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
165,4440.820000004679,3774.697000003977,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
166,1550.9299999998373,1318.2904999998616,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
167,27.119999999920843,23.051999999932715,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
168,28.520000000142044,24.242000000120736,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
169,193.92000000017657,164.8320000001501,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
170,44.69000000003956,37.98650000003362,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
171,36.70000000018623,31.195000000158295,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
172,300.32999999986924,255.28049999988886,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
173,15.580000000154836,13.24300000013161,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
174,43.63999999971363,37.09399999975658,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
175,19.829999999974387,16.85549999997823,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
176,6.049999999726422,5.142499999767459,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
177,1088.0800000018962,924.8680000016118,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
178,106.74000000093001,90.7290000007905,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
179,102.80000000244465,87.38000000207795,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
180,184.820000000957,157.09700000081347,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
181,56.92000000344825,48.382000002931015,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
182,22.740000002821915,19.329000002398626,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
183,5.84999999878346,4.972499998965941,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
184,10.669999998838174,9.069499999012448,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
185,17.379999997355043,14.772999997751786,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
186,684.0899999999989,581.4764999999991,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
187,633.6900000007153,538.636500000608,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
188,149.5600000000711,127.12600000006044,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
189,131.339999999248,111.63899999936079,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
190,35.91999999891382,30.53199999907675,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
191,53.87999999900814,45.79799999915692,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
192,422.8999999992606,359.4649999993715,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
193,25.34000000011526,21.53900000009797,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
194,50.49999999960415,42.92499999966353,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
195,47.209999999849806,40.12849999987233,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
196,9.130000000713622,7.760500000606578,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
197,58.28000000007344,49.538000000062425,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
198,682.6399999999256,580.2439999999368,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
199,1005.3500000049311,854.5475000041914,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
200,26.94999999909777,22.907499999233103,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
201,187.85999999877282,159.6809999989569,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
202,263.100000000198,223.6350000001683,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
203,1244.6599999981495,1057.960999998427,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
204,126.30000000030854,107.35500000026227,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
205,496.0099999986517,421.608499998854,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
206,48.149999999970895,40.92749999997526,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
207,92.90999999924455,78.97349999935787,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
208,903.7700000010851,768.2045000009223,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
209,214.17999999835038,182.0529999985978,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
210,648.0299999995968,550.8254999996573,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
211,2763.879999992326,2349.297999993477,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
212,38.38000000041679,32.623000000354274,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
213,76.52000000031667,65.04200000026917,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
214,53.22000000019447,45.237000000165295,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
215,57.98999999925373,49.29149999936567,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
216,16.329999997820703,13.880499998147597,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
217,25.959999997637947,22.065999997992254,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
218,26.159999998318956,22.23599999857111,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
219,1357.3199999955077,1153.7219999961815,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
220,351.52999999904256,298.8004999991862,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
221,164.20999999976246,139.57849999979808,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
222,39.03000000220959,33.17550000187815,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
223,105.46999999930969,89.64949999941324,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
224,23.679999999491276,20.127999999567585,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
225,663.6899999981068,564.1364999983908,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
226,513.8699999977144,436.78949999805724,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
227,591.9399999995802,503.14899999964314,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
228,383.50000000093206,325.97500000079225,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
229,16.72999999997439,14.22049999997823,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
230,33.59000000001049,28.551500000008918,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
231,455.02000000056137,386.76700000047714,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
232,15.800000000017457,13.430000000014838,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
233,377.73000000520136,321.07050000442115,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
234,16.73999999957974,14.22899999964278,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
235,346.1800000004516,294.25300000038385,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
236,21.49000000044122,18.266500000375036,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
237,42.17000000003721,35.84450000003163,dop10rgbi_32_364_5620_1_nw_2025_prediction.gpkg
